id,text
26044,"For obvious reasons, the Ministry will not be going into detail about its stringent new security plans,"" said the Minister, although an insider confirmed that measures include defensive spells and charms, a complex array of countercurses, and a small task force of Aurors dedicated solely to the protection of Hogwarts School.Most seem reassured by the new Minister's tough stand on student safety."
26003,"You are, you have always been, Draco's favorite teacher. . . ."
25996,"Severus,"" she whispered, tears sliding down her pale cheeks."
25991,"But  - """"If he has forbidden it, you ought not to speak,"" said Snape at once."
25929,"Before I answer you, I say, let me ask a question in turn."
25920,"Narcissa, I think we ought to hear what Bellatrix is bursting to say; it will save tedious interruptions."
25914,"The Dark Lord,"" he said, raising his glass and draining it.The sisters copied him."
25907,"I had no idea, Wormtail, that you were craving more dangerous assignments,"" said Snape silkily."
25903,"As you have clearly realized, Wormtail, we have guests,"" said Snape lazily.The man crept, hunchbacked, down the last few steps and moved into the room."
25863,Mungo's Hospital for Magical Maladies and Injuries are examining him as we speak.
25807,Mungo's Hospital for Magical Maladies and Injuries.
25772,"The Minister of Magic only reveals him - or herself to the Muggle Prime Minister of the day,"" said Fudge, poking his wand back inside his jacket."
25576,"He sat there for a long time, gazing out at the water, trying not to think about his godfather or to remember that it was directly across from here, on the opposite bank, that Sirius had once collapsed trying to fend off a hundred Dementors . . ."
25342,"Professor Snape requested that Sirius remain behind, as he needed somebody to remain at Headquarters to tell me what had happened, for I was due there at any moment."
25319,"So you see, I have been trying, in distancing myself from you, to protect you, Harry."
25318,"He hoped, when he possessed you briefly a short while ago, that I would sacrifice you in the hope of killing him."
25197,"This time it was the one-armed centaur, galloping in front of Dumbledore, that took the blast and shattered into a hundred pieces, but before the fragments had even hit the floor, Dumbledore had drawn back his wand and waved it as though brandishing a whip."
25186,Dumbledore was standing in front of the golden gates.
25080,He dodged another jet of red light and flung himself flat on the ground to reach Neville.
25073,The prophecy was hot with the heat of his clutching hand as he held it out.
25064,"Harry's heart sank: Neville was scrambling down the stone benches towards them, Hermione's wand held fast in his trembling hand."
25054,"He ran a few feet into the new room and felt the floor vanish - '    He was falling down steep stone step after steep stone step, bouncing on every tier until at last, with a crash that knocked all the breath out of his body, he landed flat on his back in the sunken p t where the stone archway stood on its dais."
25025,"The baby-headed Death Eater was screaming and banging into things, toppling grandfather clocks and overturning desks, bawling and confused, while the glass-fronted cabinet that Harry now suspected had contained Time-Turners continued to fall, shatter and repair itself on the wall behind them."
25017,"A whine of panic inside his head was preventing him thinking properly: he had one hand on Hermione's shoulder, which was still warm, yet did not dare look at her properly."
24987,"The jet of red light flew right over the Death Eaters shoulder and hit a glass-fronted cabinet on the wall full of variously shaped hour-glasses; the cabinet fell to the floor and burst apart, glass flying everywhere, sprang back up on to the wall, fully mended, then fell down again, and shattered - '    The Death Eater had snatched up his wand, which lay on the floor beside the glittering bell jar."
24961,The problem was going to be conveying it to the others.
24956,"A jet of red light had shot from the end of Bellatrix Lestrange's wand, but Malfoy had deflected it; his spell caused hers to hit the shelf a foot to the left of Harry and several of the glass orbs there shattered."
24934,"More of the Death Eaters laughed, though the woman laughed loudest of all."
24868,"The source of the dancing, diamond-bright light was a towering crystal bell jar that stood at the far end of the room."
24823,She moved forward to look through the side of the tank.
24821,"The place was quite empty except for a few desks and, in the very middle of the room, an enormous glass tank of deep green liquid, big enough for all of them to swim in; a number of pearly-white objects were drifting around lazily in it."
24820,"After the darkness of the first room, the lamps hanging low on golden chains from this ceiling gave the impression that this long rectangular room was much brighter, though there were no glittering, shimmering lights as Harry had seen in his dreams."
24792,"The only sound in the Atrium was the steady rush of water from the golden fountain, where jets from the wands of the witch and wizard, the point of the centaur's arrow, the tip of the goblin's hat and the house-elf's ears continued to gush into the surrounding pool."
24780,"Ron and Ginny marched in obediently; Hermione, Neville and Luna squashed themselves in after them; Harry took one glance back at the Thestrals, now foraging for scraps of rotten food inside the skip, then forced himself into the box after Luna."
24777,"He made as though to stride away from his Thestral, but, unable to see it, collided with its hindquarters and almost tell over again."
24762,Harry's arms were wrapped tightly around his horse's neck as he willed it to go even faster.
24746,"He found there was a way of lodging his knees behind the wing joints that made him feel more secure, then looked around at the others."
24686,Harry saw a flash of red light and knew she had attempted to Stun one of them; then she screamed very loudly.
24612,There was silence in the office except for the fidgetings and scufflings resulting from the Slytherins' efforts to keep Ron and the others under control.
24554,"All right, whispered Hermione as a gang of loud sixth-years passed them."
24515,"He led them along the first-floor corridor, peering through doorways, and at last found an empty classroom into which he dived, closing the door behind Ron and Hermione the moment they were inside, and leaned against it, facing them."
24447,They traipsed back to the Gryffindor common room to find it full.
24390,Harry laughed just as Hermione came running up behind them.
24374,"Sure enough, he found the written paper difficult, though he thought he might have got full marks on the question about Polyjuice Potion; he could describe its effects accurately, having taken it illegally in his second year."
24368,"They stretched and yawned beside the open window, through which warm summer air was wafting as they played wizard chess."
24340,"As small groups of students were called forwards in alphabetical order, those left behind muttered incantations and practised wand movements, occasionally poking each other in the back or eye by mistake."
24331,He wished he had expressed a more achievable ambition now that exam time was here.
24232,"How could Hagrid, even with his immense capacity to delude himself that fanged monsters were loveably harmless, fool himself that Grawp would ever be fit to mix with humans?"
24214,"The giant let go of the top of the tree, which swayed alarmingly and deluged Hagrid with a rain of pine needles, and looked down."
24207,"He was, as    Hagrid had said, at least sixteen feet tall."
24152,Hagrid's face swam through the gloom by the light of the two wavering beams and Harry saw again that he looked nervous and sad.
24141,The path was becoming increasingly overgrown and the trees grew so closely together as they walked further and further into the Forest that it was as dark as dusk.
24131,"Hagrid, however, walked straight past it into the shade of the trees on the outermost edge of the Forest, where he picked up a crossbow that was leaning against a tree."
24100,"The problem was that with just under a month to go until the exams and every free moment devoted to revision, his mind seemed so saturated with information when he went to bed he found it very difficult to get to sleep at all; and when he did, his overwrought brain presented him most nights with stupid dreams about the exams."
23985,"Pulling out her wand, she hurried off in the opposite direction: it was now or never."
23927,"Harry was, of course, well-used to this tactic, as it was one of Uncle Vernons favourites, and on the whole was grateful he had to suffer nothing worse."
23903,She looked rather taken aback by this thoughtfulness.
23900,"Then consider a position with Gringotts Wizarding Bank, who are currently recruiting Curse-Breakers for thrilling opportunities abroad . . ."
23836,"James roared at Snape, his wand pointed threateningly at him."
23780,"To his intense relief, however, when James and his three friends strode off down the lawn towards the lake, Snape followed, still poring over the exam paper and apparently with no fixed idea of where he was going."
23758,"With another shock of excitement, Harry saw Sirius give James the thumbs-up."
23725,He gave the contents of the Pensieve a small prod with the end of his wand.
23721,"Montague was Captain of the Slytherin Quidditch team, Snape would want to make sure he was all right."
23684,Harry lay and listened to the appreciative whoops of Gryffindors in the dormitories below them.
23675,"There was something in this room he wanted very, very much . . ."
23661,"Harry could still hear the distant bangs of escaped firecrackers when he and Ron went up to bed an hour later; and as he got undressed a sparkler floated past the tower, still resolutely spelling out the word 'POO'."
23656,Even Hermione fought her way through the excited crowd to congratulate them.
23641,"Dragons comprised entirely of green and gold sparks were soaring up and down the corridors, emitting loud fiery blasts and bangs as they went; shocking-pink Catherine wheels five feet in diameter were whizzing lethally through the air like so many flying saucers; rockets with long tails of brilliant silver stars were ricocheting off the walls; sparklers were writing swear words in midair of their own accord; firecrackers were exploding like mines everywhere Harry looked, and instead of burning themselves out, fading from sight or fizzling to a halt, these pyrotechnical miracles seemed to be gaining in energy and momentum the longer he watched."
23587,Fred and George turned away and disappeared into the swelling crowd descending the stairs towards lunch.
23570,"Draco Malfoy had slid out from behind the door, closely followed by Crabbe and Goyle."
23535,"The latter gave Fudge a reassuring nod and moved forwards a little, away from the wall."
23418,"The elf looked up at him, slightly cross-eyed, and mouthed wordlessly."
23412,"Harry, who had some experience of Dobby s habits of self-punishment, made to seize him, but Dobby merely bounced off the stone, cushioned by his eight hats."
23389,"When he'd repeated Firenze's words, Hagrid gazed at him for a moment through his puffy, blackened eyes, apparently taken aback."
23330,"He turned to face the open front doors, through which night mist was now drifting."
23321,"He looked down at Professor Trelawney, who was still sobbing and choking on her trunk, and said, 'You are quite right, of course, Professor Umbridge."
23264,"Remembering what Snape had said about eye contact being crucial to Legilimency, Harry blinked and looked away."
23185,"Before he knew what had happened, her hand was in his and she was breathing in his ear, 'I'm really, really sorry."
23139,"It took Harry much longer to get to sleep; his body was tired, but it took his brain a long time to close down."
23085,"Rita stared at them both for a moment, then let out a great whoop of laughter."
23043,"Hagrid was unhappy and he was hiding something, but he seemed determined not to accept help."
22998,"Amazing, how much more difficult it was to extend his arm twelve inches and touch her hand than it was to snatch a speeding Snitch from midair . . ."
22958,"The girls sped up, talking and shrieking in a pointed fashion with many exaggerated glances back at Harry and Cho, leaving an embarrassed silence in their wake."
22947,"Ron seemed to have noticed Harry's tone, because he did not mention Quidditch again during breakfast, and there was a slight frostiness in the way they said goodbye to each other shortly afterwards."
22918,The news of his parents' attackers' escape had wrought a strange and even slightly alarming change in him.
22901,"When Harry next saw Lee, the back of his hand was bleeding rather badly."
22892,"There were relatives cf their victims among the Hogwarts students, who now found themselves the unwilling objects of a gruesome sort of reflected fame as they walked the corridors: Susan Bones, whose uncle, aunt and cousins had all died at the hands of one of the ten, said miserably during Herbology that she now had a good idea what it felt like to be Harry."
22873,"He was in the bed opposite Lockhart's, just lying there, staring at the ceiling."
22838,"He could not help feeling that his first foray into Occlumency had weakened his mind's resistance rather than strengthening it, and he wondered, with a feeling of great trepidation, what had happened to make Lord Voldemort the happiest he had been in fourteen years."
22833,"The words came, just as they had back in the Gryffindor changing room, as though a stranger was speaking them through Harry's mouth, yet he knew they were true."
22800,"Harry left without another word, closing the door carefully behind him, his scar still throbbing painfully."
22791,"Snape asked quietly and Harry saw, with deep satisfaction, that Snape was unnerved."
22646,"That nights meal should have been a cheerful one, with Mr Weasley back amongst them."
22635,"Harry yelled, vaulting over the table and trying to get in between them."
22589,"There was a long silence, broken by Lockhart's angry voice."
22567,Neville looked as though he would rather be anywhere in the world but here.
22541,And then the smile reappeared upon his face so suddenly it was rather alarming.
22517,"Harry and the others got out of the car, and Mundungus drove off around the corner to wait for them."
22516,A small trickle of witches and wizards was creeping furtively up the otherwise deserted street to visit the hospital.
22510,"Once they had eaten their Christmas lunch, the Weasleys, Harry a:id Hermione were planning to pay Mr Weasley another visit, escorted by Mad-Eye and Lupin."
22488,"Tonks's present was a small, working model of a Firebolt, which Harry watched fly around the room, wishing he still had his full-size version; Ron had given him an enormous box of Every-Flavour Beans, Mr and Mrs Weasley the usual hand-knitted jumper and some mince pies, and Dobby a truly dreadful painting that Harry suspected had been done by the elf himself."
22477,"What they were all saying was not only comforting, it made sense . . . without really thinking, he took a sandwich from the plate on the bed and crammed it hungrily into his mouth."
22445,He would not go down to dinner; he would not inflict his company on them.
22404,"I'm the one Voldemort's trying to use, that's why they've got guards around me everywhere I go, it's not for my protection, it's for other people's, only it's not working, they can't have someone on me all the time at Hogwarts . . ."
22368,"They're sure they'll find an antidote, though; they say they've had much worse cases than mine, and in the meantime I just have to keep taking a Blood-Replenishing Potion every hour."
22307,"He clapped Harry on the shoulder and left the pantry, leaving Harry standing alone in the dark."
22280,"It sounded to Harry, too, as though Mr Weasley was hovering somewhere between life and death."
22264,"They all drank, and for a while the only sounds were those of the crackling of the kitchen fire and the soft thud of their bottles on the table."
22251,"Harry did not know whether he was imagining it or not, but he fancied there was something accusatory in their looks."
22239,"It happened in a fraction of a second: in the infinitesimal pause before Dumbledore said 'three', Harry looked up at him - they were very close together - and Dumbledore's clear blue gaze moved from the Portkey to Harry's face."
22198,"He stretched his beautiful head high and observed Dumbledore through bright, dark eyes."
22103,Hermione gave Ron a look or deep disgust and returned to her letter.
22100,"Harry looked from Ron's expression of mingled curiosity and hilarity to Hermione's slight frown, and nodded."
22095,"Just as he had decided not to say anything, Hermione took matters out of his hands."
22085,He could see every tear clinging to her eyelashes . . .
22045,"People froze for a minute or so, during which their partner would stare aimlessly around the room watching other pairs at work, then would unfreeze and take their turn at the jinx."
22022,"In any case, he did not want to think about Christmas."
21933,"The Ministry is determined to weed out unsatisfactory teachers, Hagrid."
21880,Harry became aware that the knees of his robes were soaked through: Fang was drooling with his head in Harry's lap.
21843,"That night a fight broke out, we saw it from the mouth of our cave, lookin' down on the valley."
21778,Hagrid's hair was matted with congealed blood and his left eye had been reduced to a puffy slit amid a mass of purple and black bruising.
21741,"And with a look of the utmost satisfaction, Umbridge left the room, leaving a horrified silence in her wake."
21698,"Course I am, said Harry grimly, taking her hand and allowing her to pull him to his feet."
21636,As they passed the Slytherin table there was an upsurge of noise.
21628,"When Draco Malfoy imitated Ron dropping the Quaffle (which he did whenever they came within sight of each other), Ron's ears glowed red and his hands shook so badly that he was likely to drop whatever he was holding at the time, too."
21578,"He moved off around the room again, stopping here and there to make suggestions."
21564,"Harry was too quick for Neville, whose wand went spinning out of his hand, hit the ceiling in a shower of sparks and landed with a clatter on top of a bookshelf, from which Harry retrieved it with a Summoning Charm."
21553,"I was thinking, the first thing we should do is Expelliarmus, you know, the Disarming Charm."
21546,"Harry moved across to the door and turned the key protruding from the lock; it clicked in a satisfyingly loud way and everybody fell silent, looking at him."
21506,"He expected the elf's smile to vanish, his ears to droop; he expected him to say it was impossible, or else that he would try to find somewhere, but his hopes were not high."
21444,"Harry emerged from behind his towel; the changing room was blurred because he was not wearing his glasses, but he could still tell that everyone's face was turned towards him."
21436,"In fact, she did not appear to be able to see anything; none of them had a clue what the others were doing."
21403,The large and ugly raven in front of him let out a derisive caw.
21313,"The class around them was whispering about what Neville had just done, but when Snape closed the dungeon door with an echoing bang, everybody immediately fell silent."
21308,Neville said nothing; he merely snatched up his own bag and stalked off into the dungeon.
21306,"Release Longbottom, Potter, or it will be detention."
21301,"Nevilles face was scarlet; the pressure Harry was exerting on his throat rendered him quite incomprehensible, but odd words spluttered from his mouth."
21299,"Crabbe and Goyle were flexing their arms as they stepped in front of Malfoy, ready for the fight."
21258,"Many of his classmates were pointing out Hedwig to each other, too."
21232,"There was a brief moment when Ron tried to keep running, arms working madly like windmills, then he toppled over backwards and shot down the newly created slide, coming to rest on his back at Harry's feet."
21183,This was rather more difficult; the whole group fell silent.
21177,"Obviously, they are in denial about the return of You-Know-Who, but to give us a teacher who is trying to actively prevent us from using defensive spells - '    'We think the reason Umbridge doesn't want us trained in Defence Against the Dark Arts,' said Hermione, 'is that she's got some . . . some mad idea that Dumbledore could use the students in the school as a kind of private army."
21165,There was a murmur of impressed agreement around the table.
21150,"Zacharias said dismissively, 'All Dumbledore told us last year was that Cedric Diggory got killed by You-Know-Who and that you brought Diggory's body back to Hogwarts."
21128,The barman had frozen in the act of wiping out a glass with a rag so filthy it looked as though it had never been washed.
21091,"They walked between the tall stone pillars topped with winged boars and turned left on to the road into the village, the wind whip-, ping their hair into their eyes."
21086,"With a slight pang, Harry remembered that if it hadn't been for Sirius, he would not have been going at all."
21084,The morning of the Hogsmeade visit dawned bright but windy.
21047,"He wished he had not smashed the bowl of Murtlap essence    'Well . . . think about it,' said Hermione quietly."
20991,Professor Umbridge did not follow Professor McGonagall around the class as she had followed Professor Trelawney; perhaps she realised Professor McGonagall would not permit it.
20977,"Harry did not speak to Hermione all through Charms, but when they entered Transfiguration he forgot about being cross with her."
20892,The Hogwart's HighInquisitorThey had expected to have to comb Hermione's Daily Prophet carefully next morning to find the article Percy had mentioned in his letter.
20835,"I must admit that I have always been afraid that you would take what we might call the 'Fred and George' route, rather than following in my footsteps, so you can imagine my feelings on hearing you have stopped flouting authority and have decided to shoulder some real responsibility."
20775,Harry reversed away from the others to the far side of the pitch.
20774,"Ron mounted his broom and kicked off from the ground and Harry followed him, watching his ears turn red from behind."
20715,There was a restless shifting of wings from above and a large brown owl snapped his beak in a menacing fashion.
20707,"That Umbridge woman's foul,' she said in a low voice."
20687,She blinked her amber eyes once and he took that to mean that she understood.
20565,"He let no gasp of pain escape him, however, and from the moment of entering the room to the moment of his dismissal, again past midnight, he said nothing but 'good evening' and 'goodnight'."
20433,There's nothing wrong with your work except lack of confidence.
20375,The funny thing was that none of the whisperers seemed to mind him overhearing what they were saying about him.
20368,"She stood up, nostrils wide and mouth very thin, and Harry stood up, too."
20337,"He had hardly spoken to anyone about this, least of all thirty eagerly listening classmates."
20272,Many of the class exchanged gloomy looks; the order 'wands away' had never yet been followed by a lesson they had found interesting.
20246,The rest of the class arrived over the next five minutes.
20210,Snape's mere presence was usually enough to ensure a class's silence.
20167,Professor McGonagall was now moving along the table handing out timetables.
20137,"But apparently he was unable to say exactly what Seamus was, and after a slightly awkward pause followed him out of the room."
20121,"He climbed into bed and pulled the covers up to his chin, looking owlishly over them at Seamus."
20118,"They don't know our Headmaster's been sacked from the Wizengamot and the International Confederation of Wizards because he's losing his marbles - '    'My gran says that's rubbish,' piped up Neville."
20052,The Ministry of Magic has always considered the education of young witches and wizards to be of vital importance.
20022,"There was an appreciative laugh and an outbreak of applause as Dumbledore sat down neatly and threw his long beard over his shoulder so as to keep it out of the way of his plate - for food had appeared out of nowhere, so that the five long tables were groaning under joints and pies and dishes of vegetables, bread and sauces and flagons of pumpkin juice."
19934,"If he had had to give them a name, he supposed he would have called them horses, though there was something reptilian about them, too."
19916,Harry saw Ron checking his reflection in the black window.
19880,Startling new evidence has recently come to light that Sirius Black may not have committed the crimes for which he was sent to Azhaban.
19843,"He would have liked Cho to discover him sitting with a group of very cool people laughing their heads off at a joke he had just told; he would not have chosen to be sitting with Neville and Loony Lovegood, clutching a toad and dripping in Stinksap."
19749,"But Harry, closing his bedroom door behind him some ten minutes later, could not think Mrs Weasley silly."
19659,Ginny laughed; Hermione looked as though she did not know whether to smile or not and compromised by taking an extra large gulp of Butterbeer and choking on it.
19650,"Drawing room . . .' he growled, as the pupil contracted."
19641,It took them most of the afternoon to retrieve their books and belongings from all over the house and stow them back inside their school trunks.
19640,It was odd how widely their possessions seemed to have scattered themselves since they had arrived.
19620,"What about those adventures he, Ron and Hermione had had together since starting at Hogwarts, often risking much worse than expulsion?"
19606,But if he had remembered . . . if he had thought about it . . . what would he have expected?
19577,"Hermione came tearing into the room, her cheeks flushed and her hair flying."
19555,"Though members of the Order of the Phoenix came and went regularly, sometimes staying for meals, sometimes only for a few minutes of whispered conversation, Mrs Weasley made sure that Harry and the others were kept well out of earshot (whether Extendable or normal) and nobody, not even Sirius, seemed to feel that Harry needed to know anything more than he had heard on the night of his arrival."
19431,"A moment later, Percy returned, followed by Mrs Figg."
19406,"Court Scribe, Percy Ignatius Weasley - '    'Witness for the defence, Albus Percival Wulfric Brian Dumbledore,' said a quiet voice from behind Harry, who turned his head so fast he cricked his neck."
19404,"Harry looked at Percy, expecting some sign of recognition from him, but none came."
19381,The doors they passed here were heavy wooden ones with iron bolts and keyholes.
19367,"Thank goodness, I didn't know what to do for the best, whether to wait here for you or not."
19348,"A little further along, a witch with a patch over one eye was talking over the top of her cubicle wall to Kingsley Shacklebolt."
19322,His eyes had darted from the silver visitor's badge on Harry's chest to his forehead.
19311,"Glittering jets of water were flying from the ends of their wands, the point of the centaurs a tow, the tip of the goblin's hat and each of the house-elf's ears, so that the tinkling hiss of falling water was added to the pops and cracks of the Apparators and the clatter of footsteps as hundreds of witches and wizards, most of whom were wearing glum, early-morning looks, strode towards a set of golden gates at the far end of the hall    'This way,' said Mr Weasley."
19310,The last three were all locking adoringly up at the witch and wizard.
19283,"They got off at a station in the very heart of London, and were swept from the train in a tide of besuited men and women carrying briefcases."
19217,"Tonks joined them for a memorable afternoon in which they found a murderous old ghoul lurking in an upstairs toilet, and Lupin, who was staying in the house with Sirius but who left it for long periods to do mysterious work for the Order, helped them repair a grandfather clock that had developed the unpleasant habit of shooting heavy bolts at passers-by."
19215,"Snape flitted in and out of the house several times more, though to Harry's relief they never came face to face; Harry also caught sight of his Transfiguration teacher Professor McGonagall, looking very odd in a Muggle dress and coat, and she also seemed too busy to linger."
19212,"The house-elf kept appearing wherever they were congregated, his muttering becoming more and more offensive as he attempted to remove anything he could from the rubbish sacks."
19211,"Snape might refer to their work as 'cleaning', but in Harry's opinion they were really waging war on the house, which was putting up a very good fight, aided and abetted by Kreacher."
19164,"Well, you don't just hand in your resignation to Voldemort."
19031,"His comeback didn't come off quite the way he wanted it to, you see."
18985,"And if you'll believe me, lads, the gormless gargoyle buys all 'is own toads back orf me for a lot more'n what 'e paid in the first place - '    'I don't think we need to hear any more of your business dealings, thank you very much, Mundungus,' said Mrs Weasley sharply, as Ron slumped forwards on to the table, howling with laughter."
18982,If they're offered the freedoms we've been denying them for centuries they're going to be tempted.
18969,"Mrs Weasley raged at the twins as she slammed a fresh flagon of Butterbeer on lo the table, and spilling almost as much again."
18962,"There was something about the slightly flattened tone of voice in which Sirius uttered Dumbledore's name that told Harry that Sirius, too, was not very happy with the Headmaster."
18847,"He walked around the room again, looking anywhere but at Ron and Hermione."
18769,"They were standing outside number eleven; he looked to the left and saw number ten; to the right, however, was number thirteen."
18767,He pulled the piece of parchment out of Harry's hand and set fire to it with his wand-tip.
18741,"Harry's eyes were screwed up against the rush of icy wind that was starting to make his ears ache; he could remember being this cold on a broom only once before, during the Quidditch match against Hufflepuff in his third year, which had taken place in a storm."
18726,"Harry asked apprehensively, but Moody ignored him.    ' - the others keep flying, don't stop, don't break ranks."
18721,"Tonks'll be right in front of you, keep close on her tail."
18708,"Holding her wand like a conductors baton, Tonks made the trunk hover across the room and out of the door ahead of them, Hedwig's cage in her left hand."
18699,"Well, that's a bit better - I've never quite got the hang of these householdy sort of spells."
18694,"But we've got to get going, Harry, we're supposed to be packing,' she added guiltily, looking around at all the mess on the floor."
18469,"It zoomed through the still-open window like a feathery cannon-ball and landed with a clatter on the kitchen table, causing all three of the Dursleys to jump with fright."
18444,"He was straining his ears to catch any noises outside, in case the Ministry representatives were approaching, and it was easier and quieter to answer Uncle Vernon's questions than to have him start raging and bellowing."
18427,"He spotted it at once: a dazed and ruffled-looking barn owl was sitting outside on the kitchen sill, having just collided with the closed window."
18410,One fact had penetrated his consciousness like a paralysing dart.
18407,"Hoping you are well,    Yours sincerely,    Mafalda Hopkirk    Improper Use of Magic Office    Ministry of MagicHarry read the letter through twice."
18405,Ministry representatives will be calling at your place of residence shortly to destroy your wand.
18383,"Dudley swayed on the spot for a moment, his face pale green . . . then he opened his mouth and vomited all over the doormat."
18281,"From the little he could see of Dudley's large face, he was wearing a strangely triumphant look."
18250,"Harry preferred Little Whinging by night, when the curtained windows made patches of jewel-bright colour in the darkness and he ran no danger of hearing disapproving mutters about his 'delinquent' appearance when he passed the householders."
18248,"Uncle Vernon had threatened to lock Harry in the shed if he came home alter Dudley ever again, so, stifling a yawn, and still scowling, Harry set off towards the park gate."
18230,Harry was not remotely afraid of his cousin any more but he still didn't think that Dudley earning to punch harder and more accurately was cause for celebration.
18222,The streetlamps from the surrounding roads were casting a misty glow strong enough to silhouette a group of people making their way across the park.
18178,Tomorrow morning he would be woken by the alarm at five o'clock so he could pay the owl that delivered the Daily Prophet - but was there any point continuing to take it?
18122,"Harry listened to a jingle about Fruit 'n' Bran breakfast cereal while he watched Mrs Figg, a batty cat-loving old lady from nearby Wisteria Walk, amble slowly past."
18101,"He left the compartment before they could say another word, stepping over Malfoy, Crabbe,  and Goyle, who were still lying on the floor, covered in hex marks."
18050,"Smiling serenely, Hermione placed the beetle back inside her schoolbag."
18024,The weather could not have been more different on the journey back to King's Cross than it had been on their way to Hogwarts the previous September.
17942,"When he, Ron, and Hermione entered the Hall, they saw at once that the usual decorations were missing."
17927,Migh' be able ter stop him before he gets a good hold.
17791,"He tried to get out of bed again, but Mrs. Weasley forced him back."
17788,That scar upon his forehead has not addled his brains.
17760,"There were angry blotches of color in her cheeks, and a hands were balled into fists; she was trembling with fury.-""  When we told Mr. Fudge that we had caught the Death Eater responsible for tonight's events,"" said Snape, in a low voice; he seemed to feel his personal safety was in question."
17739,Mrs. Weasleys eyes filled with tears as she smoothed his bed-covers unnecessarily.
17731,"It wasn't as though he didn't want them there; but the thought of explaining it all over again, the idea of reliving it one more time, was more than he could stand."
17678,Dumbledore walked around the desk and told Harry to stretch out his arm.
17621,"She looked slightly nauseous, as though she had just watched someone being sick."
17613,"When everyone was gone, I Transfigured my father's body."
17584,He was going to admit that he had smuggled me from Azkaban.
17538,Winky's petrified brown eyes were visible through her fingers.
17477,Winky was to say that she was saving a seat for my father.
17438,"They sensed one healthy, one dying person entering Azkaban."
17428,"Crouch took a deep, shuddering breath, then began to speak in a flat, expressionless voice."
17420,"Dumbledore got up, bent over the man on the floor, and pulled him into a sitting position against the wall beneath the Foe-Glass, in which the reflections of Dumbledore, Snape, and McGonagall were still glaring down upon them all."
17412,There were hurried footsteps outside in the corridor.
17370,"He stepped into the office, placed a foot underneath Moodys unconscious body, and kicked him over onto his back, so that his face was visible."
17363,"There was a blinding flash of red light, and with a great splintering and crashing, the door of Moody's office was blasted apart -Moody was thrown backward onto the office floor."
17345,"But luckily, Dumbledore took your idiocy for nobility, and marked you high for it."
17308,Moody's face was suddenly lit with an insane smile.
17285,"He looked as white as Fudge had looked, and both eyes were fixed unblinkingly upon Harry's face."
17224,"More screams of pain from the wand . . . and then something else emerged from its tip ...  the dense shadow of a second head, quickly followed by arms and torso ... an old man Harry had seen only in a dream was now pushing himself out of the end of the wand just as Cedric had done . . . and his ghost, or his shadow, or whatever it was, fell next to Cedric's, and surveyed Harry and Voldemort, and the golden web, and the connected wands, with mild surprise, leaning on his walking stick. . . ."
17084,"I, who have gone further than anybody along the path that leads to immortality."
17079,"Voldemort laughed softly in his ear, then took the finger away and continued addressing the Death Eaters."
17047,A streak of what looked like molten silver hung shining in the wand's wake.
17043,I want thirteen years' repayment before I forgive you.
16990,"He caressed it gently too; and then he raised it, and pointed it at Wormtail, who was lifted off the ground and thrown against the headstone where Harry was tied; he fell to the foot of it and lay there, crumpled up and crying."
16954,"He raised his wand, closed his eyes, and spoke to the night."
16850,"Cedric was standing feet from the Triwizard Cup, which was gleaming behind him."
16771,"When none appeared, he tried the Reductor Curse again."
16763,The spell hit the skrewt's armor again and ricocheted off; Harry staggered back a few paces and fell over.
16740,"He took a deep, steadying breath, then got up again and hurried forward, looking back over his shoulder as he ran  away from the golden mist, which twinkled innocently at him in the moonlight."
16724,He took a deep breath and ran through the enchanted mist.
16701,"Harry could hear its rattling breath; he felt clammy coldness stealing over him, but knew what he had to do...."
16694,"He held out his wand, ready to attack, but its beam fell only upon Cedric, who had just hurried out of a path on the right-hand side."
16660,"Hagrid, Professor Moody, Professor McGonagall, and Professor Flitwick came walking into the stadium and approached Bagman and the champions."
16659,"The sky was a deep, clear blue now, and the first stars were starting to appear."
16587,"A member of the Dark Force Defense League, who wished to remain unnamed, stated that he would regard any wizard who could speak Parseltongue ""as worthy of investigation."
16584,But he's made friends with werewolves and giants too.
16570,Draco Malfoy shouted across the Great Hall from the Slytherin table.
16541,Harry was practicing hexes at every available moment.
16535,Then he remembered the milk-white face of the screaming boy and realized with a jolt that he had died a year later. . . .
16533,He remembered the jeers of the crowd as Crouch's son and his companions had been dragged from the court by the dementors. ...
16496,"I believe Neville visits them, with his grandmother, during the holidays."
16493,"Harry shook his head, wondering, as he did so, how he could have failed to ask Neville this, in almost four years of knowing him."
16490,"Harry felt as though he ought to go, but his curiosity held him in his chair."
16449,"Dumbledore added this fresh thought to the basin, and Harry, astonished, saw his own face swimming around the surface of the bowl."
16416,"He was shivering, his straw-colored hair all over his face, his freckled skin milk-white."
16398,Many of the witches and wizards around the walls began to clap.
16377,"Harry looked around; Dumbledore was sitting beside him again, wearing different robes."
16323,"There was a bleak and forbidding air about the place; there were no pictures on the walls, no decorations at all; just these serried rows of benches, rising in levels all around the room, all positioned so that they had a clear view of that chair with the chains on its arms."
16289,It surely wasn't Hogwarts; he had never seen a room like that here in the castle.
16248,"I agree we would have expected to have found her by now, but all the same, we've no evidence of foul play, Dumbledore, none at all."
